image_path,Сезон,Материал подошвы,Материал верха,Цвет,Категория
default-men_sabo_shoes\image_1_MP002XM0BEO8_24402031_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM0BEO8_24402032_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM0BEO8_24402033_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM0BEO8_24402038_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM1ZE18_19791899_1_v2.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM1ZE18_19791900_2_v2.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM1ZE18_19791901_3_v2.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM1ZE18_19791902_4_v2.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM1ZE18_19791903_5_v2.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM00FLK_23058057_1_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM00FLK_23058058_2_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM00FLK_23058059_3_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM00FLK_23058060_4_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM00FLK_23058061_5_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM0V72S_19785363_1_v1.jpeg,лето,"пробка, этиленвинилацетат",искусственная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM0V72S_19785246_2_v1.jpeg,лето,"пробка, этиленвинилацетат",искусственная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM0V72S_19785249_3_v1.jpeg,лето,"пробка, этиленвинилацетат",искусственная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM0V72S_19785255_4_v1.jpeg,лето,"пробка, этиленвинилацетат",искусственная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM0V72S_19785256_5_v1.jpeg,лето,"пробка, этиленвинилацетат",искусственная кожа,черный,Сабо
default-men_sabo_shoes\image_0_RTLADI470601_22596039_1_v1.jpg,мульти,этиленвинилацетат,текстиль,черный,Сабо
default-men_sabo_shoes\image_1_RTLADI470601_22596040_2_v1.jpg,мульти,этиленвинилацетат,текстиль,черный,Сабо
default-men_sabo_shoes\image_2_RTLADI470601_22596041_3_v1.jpg,мульти,этиленвинилацетат,текстиль,черный,Сабо
default-men_sabo_shoes\image_3_RTLADI470601_22596042_4_v1.jpg,мульти,этиленвинилацетат,текстиль,черный,Сабо
default-men_sabo_shoes\image_4_RTLADI470601_22596043_5_v1.jpg,мульти,этиленвинилацетат,текстиль,черный,Сабо
default-men_sabo_shoes\image_0_RTLADJ032901_22928057_1_v1.jpg,мульти,термопластичная резина,натуральная кожа,серый,Сабо
default-men_sabo_shoes\image_1_RTLADJ032901_22928058_2_v1.jpg,мульти,термопластичная резина,натуральная кожа,серый,Сабо
default-men_sabo_shoes\image_2_RTLADJ032901_22928059_3_v1.jpg,мульти,термопластичная резина,натуральная кожа,серый,Сабо
default-men_sabo_shoes\image_3_RTLADJ032901_22928060_4_v1.jpg,мульти,термопластичная резина,натуральная кожа,серый,Сабо
default-men_sabo_shoes\image_4_RTLADJ032901_22928061_5_v1.jpg,мульти,термопластичная резина,натуральная кожа,серый,Сабо
default-men_sabo_shoes\image_0_MP002XM0BCIS_24144169_1_v1.jpg,лето,пробка,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM0BCIS_24144170_2_v1.jpg,лето,пробка,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM0BCIS_24144171_3_v1.jpg,лето,пробка,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM0BCIS_24144172_4_v1.jpg,лето,пробка,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM0BCIS_24144173_5_v1.jpg,лето,пробка,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_RTLACL028901_19610188_1_v1.jpg,мульти,этиленвинилацетат,ПВХ,черный,Сабо
default-men_sabo_shoes\image_1_RTLACL028901_19610189_2_v1.jpg,мульти,этиленвинилацетат,ПВХ,черный,Сабо
default-men_sabo_shoes\image_2_RTLACL028901_19610190_3_v1.jpg,мульти,этиленвинилацетат,ПВХ,черный,Сабо
default-men_sabo_shoes\image_3_RTLACL028901_19610191_4_v1.jpg,мульти,этиленвинилацетат,ПВХ,черный,Сабо
default-men_sabo_shoes\image_4_RTLACL028901_19610192_5_v1.jpg,мульти,этиленвинилацетат,ПВХ,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM0BA7K_24040778_1_v1.jpg,лето,термоэластопласт,натуральный нубук,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM0BA7K_24040779_2_v1.jpg,лето,термоэластопласт,натуральный нубук,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM0BA7K_24040780_3_v1.jpg,лето,термоэластопласт,натуральный нубук,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM0BA7K_24040781_4_v1.jpg,лето,термоэластопласт,натуральный нубук,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM0BA7K_24040782_5_v1.jpg,лето,термоэластопласт,натуральный нубук,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM1UG44_20090243_1_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM1UG44_20090244_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM1UG44_20090245_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM1UG44_20090246_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM1UG44_20090247_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_XD001XM006NB_24160504_1_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_XD001XM006NB_24160510_2_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_XD001XM006NB_24160513_3_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_XD001XM006NB_24160517_4_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_XD001XM006NB_24160521_5_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM004HB_22391976_1_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM004HB_22391987_2_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM004HB_22391994_3_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM004HB_22392002_4_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM004HB_22392007_5_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_5_MP002XM004HB_22392016_6_v1.jpeg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_RTLADP701401_24099505_1_v1.jpg,лето,термопластичная резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_RTLADP701401_24099506_2_v1.jpg,лето,термопластичная резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_RTLADP701401_24099507_3_v1.jpg,лето,термопластичная резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_RTLADP701401_24099508_4_v1.jpg,лето,термопластичная резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_RTLADP701401_24099509_5_v1.jpg,лето,термопластичная резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_XD001XM0080F_24577870_1_v1_2x.jpeg,мульти,"полимер, пробка",натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_1_XD001XM0080F_24577872_2_v1_2x.jpeg,мульти,"полимер, пробка",натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_2_XD001XM0080F_24577874_3_v1_2x.jpeg,мульти,"полимер, пробка",натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_3_XD001XM0080F_24577876_4_v1_2x.jpeg,мульти,"полимер, пробка",натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_4_XD001XM0080F_24577877_5_v1_2x.jpeg,мульти,"полимер, пробка",натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_0_RTLADM236701_23295374_1_v1.jpg,лето,этиленвинилацетат,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_1_RTLADM236701_23295375_2_v1.jpg,лето,этиленвинилацетат,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_2_RTLADM236701_23295376_3_v1.jpg,лето,этиленвинилацетат,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_3_RTLADM236701_23295377_4_v1.jpg,лето,этиленвинилацетат,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_4_RTLADM236701_23295378_5_v1.jpg,лето,этиленвинилацетат,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_0_RTLACQ793501_20048283_1_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_1_RTLACQ793501_20048284_2_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_2_RTLACQ793501_20048285_3_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_3_RTLACQ793501_20048286_4_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_4_RTLACQ793501_20048287_5_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_0_MP002XM08DUO_17333417_1_v2.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа, искусственная замша",синий,Сабо
default-men_sabo_shoes\image_1_MP002XM08DUO_17333418_2_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа, искусственная замша",синий,Сабо
default-men_sabo_shoes\image_2_MP002XM08DUO_17333419_3_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа, искусственная замша",синий,Сабо
default-men_sabo_shoes\image_3_MP002XM08DUO_17333420_4_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа, искусственная замша",синий,Сабо
default-men_sabo_shoes\image_4_MP002XM08DUO_17333421_5_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа, искусственная замша",синий,Сабо
default-men_sabo_shoes\image_0_RTLADP009601_24231575_1_v1.jpg,мульти,полиуретан,полиуретан,бежевый,Резиновая обувь
default-men_sabo_shoes\image_1_RTLADP009601_24231577_2_v1.jpg,мульти,полиуретан,полиуретан,бежевый,Резиновая обувь
default-men_sabo_shoes\image_2_RTLADP009601_24231578_3_v1.jpg,мульти,полиуретан,полиуретан,бежевый,Резиновая обувь
default-men_sabo_shoes\image_3_RTLADP009601_24231579_4_v1.jpg,мульти,полиуретан,полиуретан,бежевый,Резиновая обувь
default-men_sabo_shoes\image_4_RTLADP009601_24231581_5_v1.jpg,мульти,полиуретан,полиуретан,бежевый,Резиновая обувь
default-men_sabo_shoes\image_0_MP002XM25B5B_23714560_1_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_1_MP002XM25B5B_23714561_2_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_2_MP002XM25B5B_23714562_3_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_3_MP002XM25B5B_23714563_4_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_4_MP002XM25B5B_23714564_5_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_0_MP002XM2592T_23552433_1_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM2592T_23552434_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM2592T_23552435_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM2592T_23552436_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM2592T_23552437_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM0BLL6_25002358_1_v1.jpg,лето,этиленвинилацетат,фетр,зеленый,Сабо
default-men_sabo_shoes\image_1_MP002XM0BLL6_25002359_2_v1.jpg,лето,этиленвинилацетат,фетр,зеленый,Сабо
default-men_sabo_shoes\image_2_MP002XM0BLL6_25002360_3_v1.jpg,лето,этиленвинилацетат,фетр,зеленый,Сабо
default-men_sabo_shoes\image_3_MP002XM0BLL6_25002361_4_v1.jpg,лето,этиленвинилацетат,фетр,зеленый,Сабо
default-men_sabo_shoes\image_4_MP002XM0BLL6_25002362_5_v1.jpg,лето,этиленвинилацетат,фетр,зеленый,Сабо
default-men_sabo_shoes\image_0_MP002XM25B5J_23712400_1_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM25B5J_23712401_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM25B5J_23712402_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM25B5J_23712403_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM25B5J_23712404_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM0MZUA_20072151_1_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM0MZUA_20072152_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM0MZUA_20072153_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM0MZUA_20072154_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM0MZUA_20072155_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM1HN7O_14452232_1_v2.jpg,лето,полиуретан,искусственная кожа,синий,Сабо
default-men_sabo_shoes\image_1_MP002XM1HN7O_14452233_2_v1.jpg,лето,полиуретан,искусственная кожа,синий,Сабо
default-men_sabo_shoes\image_2_MP002XM1HN7O_14452234_3_v1.jpg,лето,полиуретан,искусственная кожа,синий,Сабо
default-men_sabo_shoes\image_3_MP002XM1HN7O_14452235_4_v1.jpg,лето,полиуретан,искусственная кожа,синий,Сабо
default-men_sabo_shoes\image_4_MP002XM1HN7O_14452236_5_v1.jpg,лето,полиуретан,искусственная кожа,синий,Сабо
default-men_sabo_shoes\image_0_MP002XM0BY6H_25241699_1_v1.jpg,демисезон,полиуретан,фетр,серый,Сабо
default-men_sabo_shoes\image_1_MP002XM0BY6H_25241700_2_v1.jpg,демисезон,полиуретан,фетр,серый,Сабо
default-men_sabo_shoes\image_2_MP002XM0BY6H_25241701_3_v1.jpg,демисезон,полиуретан,фетр,серый,Сабо
default-men_sabo_shoes\image_3_MP002XM0BY6H_25241702_4_v1.jpg,демисезон,полиуретан,фетр,серый,Сабо
default-men_sabo_shoes\image_4_MP002XM0BY6H_25241703_5_v1.jpg,демисезон,полиуретан,фетр,серый,Сабо
default-men_sabo_shoes\image_0_RTLADM236901_23295379_1_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_RTLADM236901_23295380_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_RTLADM236901_23295381_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_RTLADM236901_23295382_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_RTLADM236901_23295383_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM257TZ_23483809_1_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа",коричневый,Сабо
default-men_sabo_shoes\image_1_MP002XM257TZ_23483810_2_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа",коричневый,Сабо
default-men_sabo_shoes\image_2_MP002XM257TZ_23483811_3_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа",коричневый,Сабо
default-men_sabo_shoes\image_3_MP002XM257TZ_23483812_4_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа",коричневый,Сабо
default-men_sabo_shoes\image_4_MP002XM257TZ_23483813_5_v1.jpg,лето,полиуретан,"искусственная кожа, натуральная кожа",коричневый,Сабо
default-men_sabo_shoes\image_0_MP002XM008Q1_22660717_1_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM008Q1_22660718_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM008Q1_22660719_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM008Q1_22660720_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM008Q1_22660721_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM08KV6_18221822_1_v2.jpg,мульти,пробка,натуральный нубук,синий,Сабо
default-men_sabo_shoes\image_1_MP002XM08KV6_18221823_2_v2.jpg,мульти,пробка,натуральный нубук,синий,Сабо
default-men_sabo_shoes\image_2_MP002XM08KV6_18221824_3_v2.jpg,мульти,пробка,натуральный нубук,синий,Сабо
default-men_sabo_shoes\image_3_MP002XM08KV6_18221825_4_v2.jpg,мульти,пробка,натуральный нубук,синий,Сабо
default-men_sabo_shoes\image_4_MP002XM08KV6_18221826_5_v2.jpg,мульти,пробка,натуральный нубук,синий,Сабо
default-men_sabo_shoes\image_0_MP002XM0064X_23056843_1_v1.jpg,лето,полиуретан,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_1_MP002XM0064X_23056844_2_v1.jpg,лето,полиуретан,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_2_MP002XM0064X_23056845_3_v1.jpg,лето,полиуретан,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_3_MP002XM0064X_23056847_4_v1.jpg,лето,полиуретан,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_4_MP002XM0064X_23056848_5_v1.jpg,лето,полиуретан,натуральная кожа,синий,Сабо
default-men_sabo_shoes\image_0_RTLADI470701_22592220_1_v1.jpg,"демисезон, лето",резина,текстиль,черный,Сабо
default-men_sabo_shoes\image_1_RTLADI470701_22592221_2_v1.jpg,"демисезон, лето",резина,текстиль,черный,Сабо
default-men_sabo_shoes\image_2_RTLADI470701_22592222_3_v1.jpg,"демисезон, лето",резина,текстиль,черный,Сабо
default-men_sabo_shoes\image_3_RTLADI470701_22592223_4_v1.jpg,"демисезон, лето",резина,текстиль,черный,Сабо
default-men_sabo_shoes\image_4_RTLADI470701_22592224_5_v1.jpg,"демисезон, лето",резина,текстиль,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM002EC_22764427_1_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM002EC_22764428_2_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM002EC_22764429_3_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM002EC_22764430_4_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM002EC_22764431_5_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_RTLACQ795601_20048328_1_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_1_RTLACQ795601_20048329_2_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_2_RTLACQ795601_20048330_3_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_3_RTLACQ795601_20048331_4_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_4_RTLACQ795601_20048332_5_v1.jpg,лето,пробка,натуральная замша,синий,Сабо
default-men_sabo_shoes\image_0_RTLACH493502_23293721_1_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_RTLACH493502_23293722_2_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_RTLACH493502_23293723_3_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_RTLACH493502_23293724_4_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_RTLACH493502_23293725_5_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_RTLADU207701_25134644_1_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_RTLADU207701_25134645_2_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_RTLADU207701_25134646_3_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_RTLADU207701_25134647_4_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_RTLADU207701_25134648_5_v1.jpg,лето,резина,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM0BLJG_24999994_1_v1.jpg,лето,этиленвинилацетат,фетр,синий,Сабо
default-men_sabo_shoes\image_1_MP002XM0BLJG_24999995_2_v1.jpg,лето,этиленвинилацетат,фетр,синий,Сабо
default-men_sabo_shoes\image_2_MP002XM0BLJG_24999996_3_v1.jpg,лето,этиленвинилацетат,фетр,синий,Сабо
default-men_sabo_shoes\image_3_MP002XM0BLJG_24999997_4_v1.jpg,лето,этиленвинилацетат,фетр,синий,Сабо
default-men_sabo_shoes\image_4_MP002XM0BLJG_24999998_5_v1.jpg,лето,этиленвинилацетат,фетр,синий,Сабо
default-men_sabo_shoes\image_0_MP002XM00EWC_22913929_1_v1_2x.jpeg,лето,полиуретан,натуральная кожа,хаки,Сабо
default-men_sabo_shoes\image_1_MP002XM00EWC_22913984_2_v1_2x.jpeg,лето,полиуретан,натуральная кожа,хаки,Сабо
default-men_sabo_shoes\image_2_MP002XM00EWC_22913965_3_v1_2x.jpeg,лето,полиуретан,натуральная кожа,хаки,Сабо
default-men_sabo_shoes\image_3_MP002XM00EWC_22913939_4_v1_2x.jpeg,лето,полиуретан,натуральная кожа,хаки,Сабо
default-men_sabo_shoes\image_4_MP002XM00EWC_22913948_5_v1_2x.jpeg,лето,полиуретан,натуральная кожа,хаки,Сабо
default-men_sabo_shoes\image_0_MP002XM002EI_22763097_1_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM002EI_22763098_2_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM002EI_22763099_3_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM002EI_22763100_4_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM002EI_22763101_5_v1.jpg,лето,полиуретан,натуральная кожа,черный,Сабо
default-men_sabo_shoes\image_0_RTLACQ794301_20048313_1_v1.jpg,Не указано,пробка,натуральный нубук,коричневый,Сабо
default-men_sabo_shoes\image_1_RTLACQ794301_20048314_2_v1.jpg,Не указано,пробка,натуральный нубук,коричневый,Сабо
default-men_sabo_shoes\image_2_RTLACQ794301_20048315_3_v1.jpg,Не указано,пробка,натуральный нубук,коричневый,Сабо
default-men_sabo_shoes\image_3_RTLACQ794301_20048316_4_v1.jpg,Не указано,пробка,натуральный нубук,коричневый,Сабо
default-men_sabo_shoes\image_4_RTLACQ794301_20048317_5_v1.jpg,Не указано,пробка,натуральный нубук,коричневый,Сабо
default-men_sabo_shoes\image_0_MP002XM0064S_23058048_1_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_1_MP002XM0064S_23058049_3_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_2_MP002XM0064S_23058050_4_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_3_MP002XM0064S_23058051_5_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_0_MP002XM0097Z_22665692_1_v1.jpg,лето,полиуретан,натуральная замша,черный,Сабо
default-men_sabo_shoes\image_1_MP002XM0097Z_22665693_2_v1.jpg,лето,полиуретан,натуральная замша,черный,Сабо
default-men_sabo_shoes\image_2_MP002XM0097Z_22665694_3_v1.jpg,лето,полиуретан,натуральная замша,черный,Сабо
default-men_sabo_shoes\image_3_MP002XM0097Z_22665695_4_v1.jpg,лето,полиуретан,натуральная замша,черный,Сабо
default-men_sabo_shoes\image_4_MP002XM0097Z_22665696_5_v1.jpg,лето,полиуретан,натуральная замша,черный,Сабо
default-men_sabo_shoes\image_0_MP002XM002EU_22766228_1_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_1_MP002XM002EU_22766229_2_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_2_MP002XM002EU_22766230_3_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_3_MP002XM002EU_22766231_4_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_4_MP002XM002EU_22766232_5_v1.jpg,лето,полиуретан,натуральная кожа,коричневый,Сабо
default-men_sabo_shoes\image_0_MP002XM00FXP_22959328_1_v2_2x.jpg,лето,этиленвинилацетат,натуральный спилок,хаки,Сабо
default-men_sabo_shoes\image_1_MP002XM00FXP_22959336_2_v2_2x.jpg,лето,этиленвинилацетат,натуральный спилок,хаки,Сабо
default-men_sabo_shoes\image_2_MP002XM00FXP_22959342_3_v2_2x.jpg,лето,этиленвинилацетат,натуральный спилок,хаки,Сабо
default-men_sabo_shoes\image_3_MP002XM00FXP_22959350_4_v2_2x.jpg,лето,этиленвинилацетат,натуральный спилок,хаки,Сабо
default-men_sabo_shoes\image_4_MP002XM00FXP_22959356_5_v2_2x.jpg,лето,этиленвинилацетат,натуральный спилок,хаки,Сабо
